Date,temp,rain,inflation,Friday,Saturday,Sunday,Thursday,Tuesday,Wednesday,1D,Main,Sub,Energy Required (MU)
2021-01-13,30.13773322467853,0.0,0.041,0,0,0,0,0,1,0,0,0,166.338
2021-01-14,30.00643031842265,0.0,0.041,0,0,0,1,0,0,0,1,0,157.53
2021-01-15,30.25478996758389,0.0,0.041,1,0,0,0,0,0,0,0,1,157.945
2021-01-16,30.41719521825864,0.0,0.041,0,1,0,0,0,0,0,0,0,163.519
2021-01-17,29.98839580335231,0.0,0.041,0,0,1,0,0,0,0,0,0,167.971
2021-01-18,29.607802589874503,0.0,0.041,0,0,0,0,0,0,0,0,0,173.444
2021-01-19,30.355846493998552,0.0,0.041,0,0,0,0,1,0,0,0,0,179.581
2021-01-20,31.20630181576649,0.0,0.041,0,0,0,0,0,1,0,0,0,181.201
2021-01-21,32.15090428190061,0.0,0.041,0,0,0,1,0,0,0,0,0,185.549
2021-01-22,31.216038535939614,0.0,0.041,1,0,0,0,0,0,0,0,0,184.781
2021-01-23,31.09007037580589,0.0,0.041,0,1,0,0,0,0,0,0,0,183.929
2021-01-24,31.52254806000098,0.0,0.041,0,0,1,0,0,0,0,0,0,182.232
2021-01-25,31.60782792147155,0.0,0.041,0,0,0,0,0,0,0,0,0,183.754
2021-01-26,31.494430730438733,0.0,0.041,0,0,0,0,1,0,1,0,0,183.19
2021-01-27,30.861409162167124,0.0,0.041,0,0,0,0,0,1,0,0,0,187.125
2021-01-28,30.552823682221604,0.0,0.041,0,0,0,1,0,0,0,0,0,185.153
2021-01-29,30.898600853247228,0.059702014,0.041,1,0,0,0,0,0,0,0,0,185.861
2021-01-30,30.99102376917692,0.346439639,0.041,0,1,0,0,0,0,0,0,0,188.043
2021-01-31,30.92316127675449,0.257553255,0.041,0,0,1,0,0,0,0,0,0,181.991
2021-02-01,30.426147364009537,0.561691414,0.05,0,0,0,0,0,0,0,0,0,184.067
2021-02-02,30.394904639524743,0.0,0.05,0,0,0,0,1,0,0,0,0,183.701
2021-02-03,30.65007453715308,0.098107676,0.05,0,0,0,0,0,1,0,0,0,183.476
2021-02-04,30.570544511250034,0.003789182,0.05,0,0,0,1,0,0,1,0,0,185.265
2021-02-05,30.9058096469808,0.0,0.05,1,0,0,0,0,0,0,0,0,187.494
2021-02-06,31.142377471748603,0.0,0.05,0,1,0,0,0,0,0,0,0,187.101
2021-02-07,30.885167160984714,0.0,0.05,0,0,1,0,0,0,0,0,0,181.82
2021-02-08,30.3325401481992,0.0,0.05,0,0,0,0,0,0,0,0,0,187.493
2021-02-09,30.601893329248792,0.0,0.05,0,0,0,0,1,0,0,0,0,187.722
2021-02-10,31.11419303142433,0.0,0.05,0,0,0,0,0,1,1,0,0,190.476
2021-02-11,30.854576602338696,0.0,0.05,0,0,0,1,0,0,0,0,0,188.877
2021-02-12,31.02435232105127,0.0,0.05,1,0,0,0,0,0,0,0,0,191.096
2021-02-13,31.068430269129824,0.0,0.05,0,1,0,0,0,0,0,0,0,187.304
2021-02-14,31.724386182837307,0.0,0.05,0,0,1,0,0,0,0,0,0,186.718
2021-02-15,32.29057487858025,0.0,0.05,0,0,0,0,0,0,0,0,0,192.494
2021-02-16,32.23455940611599,0.0,0.05,0,0,0,0,1,0,0,0,0,194.505
2021-02-17,31.774262374583955,0.0,0.05,0,0,0,0,0,1,0,0,0,193.438
2021-02-18,31.210486677887552,0.0,0.05,0,0,0,1,0,0,0,0,0,193.707
2021-02-19,29.42910287870288,0.167331754,0.05,1,0,0,0,0,0,0,0,0,191.388
2021-02-20,29.07471688561009,4.893497759,0.05,0,1,0,0,0,0,0,0,0,176.973
2021-02-21,29.571361895054967,2.715004556,0.05,0,0,1,0,0,0,0,0,0,166.015
2021-02-22,31.973044033849035,1.512995674,0.05,0,0,0,0,0,0,0,0,0,175.986
2021-02-23,32.56901168146481,0.0,0.05,0,0,0,0,1,0,0,0,0,185.855
2021-02-24,33.17394869151722,0.0,0.05,0,0,0,0,0,1,0,0,0,191.864
2021-02-25,33.84264179819792,0.0,0.05,0,0,0,1,0,0,0,0,0,196.695
2021-02-26,34.820772133227,0.0,0.05,1,0,0,0,0,0,0,0,0,201.872
2021-02-27,34.75289985249871,0.0,0.05,0,1,0,0,0,0,0,0,0,206.092
2021-02-28,34.40647571637683,0.0,0.05,0,0,1,0,0,0,0,0,0,202.647
2021-03-01,34.224035824474925,0.0,0.055,0,0,0,0,0,0,0,0,0,205.061
2021-03-02,34.34125937046452,0.0,0.055,0,0,0,0,1,0,0,0,0,207.874
2021-03-03,34.87284230541505,0.0,0.055,0,0,0,0,0,1,0,0,0,204.618
2021-03-04,34.24879020252257,0.0,0.055,0,0,0,1,0,0,0,0,0,204.637
2021-03-05,34.545679206487904,0.0,0.055,1,0,0,0,0,0,0,0,0,210.303
2021-03-06,34.76992040293328,0.0,0.055,0,1,0,0,0,0,0,0,0,209.74
2021-03-07,34.402458825871335,0.0,0.055,0,0,1,0,0,0,0,0,0,208.365
2021-03-08,33.93722636587108,0.0,0.055,0,0,0,0,0,0,0,0,0,210.243
2021-03-09,33.76667692508187,0.0,0.055,0,0,0,0,1,0,0,0,0,212.968
2021-03-10,34.19990668829153,0.0,0.055,0,0,0,0,0,1,0,0,0,212.174
2021-03-11,34.154077918905855,0.0,0.055,0,0,0,1,0,0,0,0,0,211.353
2021-03-12,34.3820907870434,0.0,0.055,1,0,0,0,0,0,0,0,0,206.803
2021-03-13,34.55469882757372,0.0,0.055,0,1,0,0,0,0,0,0,0,205.298
2021-03-14,34.53193931189727,0.0,0.055,0,0,1,0,0,0,0,0,0,209.271
2021-03-15,34.777766513995644,0.0,0.055,0,0,0,0,0,0,0,0,0,213.016
2021-03-16,34.6012460492295,0.0,0.055,0,0,0,0,1,0,0,0,0,217.741
2021-03-17,34.84847489327855,0.0,0.055,0,0,0,0,0,1,0,0,0,216.073
2021-03-18,34.562565748205984,0.0,0.055,0,0,0,1,0,0,0,0,0,214.938
2021-03-19,34.56348137406336,0.0,0.055,1,0,0,0,0,0,0,0,0,210.983
2021-03-20,35.17359570613018,0.0,0.055,0,1,0,0,0,0,0,0,0,210.658
2021-03-21,35.575493093880475,0.030397533,0.055,0,0,1,0,0,0,0,0,0,209.745
2021-03-22,35.66877616058513,0.0,0.055,0,0,0,0,0,0,0,0,0,216.062
2021-03-23,35.90693320600462,0.0,0.055,0,0,0,0,1,0,0,0,0,217.174
2021-03-24,36.248082075045,0.0,0.055,0,0,0,0,0,1,0,0,0,216.841
2021-03-25,36.09934657984448,0.0,0.055,0,0,0,1,0,0,0,0,0,218.398
2021-03-26,36.576824221996034,0.25839192,0.055,1,0,0,0,0,0,0,0,0,219.334
2021-03-27,35.77456593688146,0.0,0.055,0,1,0,0,0,0,0,0,0,220.613
2021-03-28,35.77119465983045,0.149716072,0.055,0,0,1,0,0,0,0,0,0,218.63
2021-03-29,36.15079366786622,0.0,0.055,0,0,0,0,0,0,0,0,1,220.015
2021-03-30,37.58829720596306,0.0,0.055,0,0,0,0,1,0,0,0,0,221.152
2021-03-31,39.09573330487266,0.0,0.055,0,0,0,0,0,1,0,0,0,225.504
2021-04-01,38.950990318475085,0.0,0.042,0,0,0,1,0,0,0,0,0,226.218
2021-04-02,39.12057868218226,0.0,0.042,1,0,0,0,0,0,0,0,0,233.988
2021-04-03,37.188613931358354,0.0,0.042,0,1,0,0,0,0,0,0,0,231.412
2021-04-04,36.947232280094944,1.628626139,0.042,0,0,1,0,0,0,0,0,0,221.249
2021-04-05,35.95017223881184,0.000603346,0.042,0,0,0,0,0,0,0,0,0,225.779
2021-04-06,35.83811221981319,0.030397533,0.042,0,0,0,0,1,0,0,0,0,219.282
2021-04-07,36.01487729307974,0.0,0.042,0,0,0,0,0,1,0,0,0,221.445
2021-04-08,35.85784666794346,0.0,0.042,0,0,0,1,0,0,0,0,0,218.302
2021-04-09,35.4664946429013,0.3090596,0.042,1,0,0,0,0,0,0,0,0,217.787
2021-04-10,35.25859186140844,0.0,0.042,0,1,0,0,0,0,0,0,0,213.011
2021-04-11,35.922032503409326,0.347976526,0.042,0,0,1,0,0,0,0,1,0,213.943
2021-04-12,36.16167991185261,0.0,0.042,0,0,0,0,0,0,0,0,0,216.227
2021-04-13,36.154395052976994,0.906129532,0.042,0,0,0,0,1,0,0,1,0,210.795
2021-04-14,36.06393536127198,0.332042471,0.042,0,0,0,0,0,1,1,0,0,205.022
2021-04-15,33.90476851247923,7.767817667,0.042,0,0,0,1,0,0,0,0,0,177.434
2021-04-16,35.78884019232433,0.028345371,0.042,1,0,0,0,0,0,0,0,0,196.256
2021-04-17,36.39991025359848,0.030397533,0.042,0,1,0,0,0,0,0,0,0,202.729
2021-04-18,36.61233211012564,0.0,0.042,0,0,1,0,0,0,0,0,0,205.951
2021-04-19,37.19048014247883,0.483033571,0.042,0,0,0,0,0,0,0,0,0,209.751
2021-04-20,36.69929036508322,1.639883749,0.042,0,0,0,0,1,0,0,0,0,207.714
2021-04-21,36.61295751250121,1.675217399,0.042,0,0,0,0,0,1,0,1,0,208.239
2021-04-22,36.513484075107925,0.586961745,0.042,0,0,0,1,0,0,0,0,0,204.91
2021-04-23,36.21974484171652,0.9499093,0.042,1,0,0,0,0,0,0,0,0,192.944
2021-04-24,36.33897613771979,6.104160617,0.042,0,1,0,0,0,0,0,0,0,193.44
2021-04-25,37.03124277813648,0.2715679,0.042,0,0,1,0,0,0,0,0,0,195.736
2021-04-26,36.40670131377554,0.0,0.042,0,0,0,0,0,0,0,0,0,204.24
2021-04-27,36.714268694774766,0.0,0.042,0,0,0,0,1,0,0,0,0,204.83
2021-04-28,37.18648308665941,0.919601592,0.042,0,0,0,0,0,1,0,0,0,206.093
2021-04-29,36.91294115710874,0.309025549,0.042,0,0,0,1,0,0,0,0,0,205.909
2021-04-30,36.37633385627746,0.41474918,0.042,1,0,0,0,0,0,0,0,0,202.832
2021-05-01,35.95818071744687,0.277526281,0.063,0,1,0,0,0,0,0,0,0,195.006
2021-05-02,36.31310921067733,0.394815498,0.063,0,0,1,0,0,0,0,0,0,196.597
2021-05-03,36.19746964464505,0.340802293,0.063,0,0,0,0,0,0,0,0,0,201.195
2021-05-04,36.58722987840376,0.49066103,0.063,0,0,0,0,1,0,1,0,0,202.855
2021-05-05,36.70362152470925,1.517080698,0.063,0,0,0,0,0,1,0,0,0,200.58
2021-05-06,36.49768920286527,2.80778992,0.063,0,0,0,1,0,0,0,0,0,200.282
2021-05-07,36.590297690510496,0.112916573,0.063,1,0,0,0,0,0,0,0,0,202.051
2021-05-08,36.85172701782413,1.059919707,0.063,0,1,0,0,0,0,0,0,0,201.488
2021-05-09,36.72854167341272,0.482831412,0.063,0,0,1,0,0,0,0,0,0,201.238
2021-05-10,37.17640663903702,0.200869472,0.063,0,0,0,0,0,0,0,0,0,207.206
2021-05-11,37.68549309272671,0.46015442,0.063,0,0,0,0,1,0,0,0,0,195.417
2021-05-12,36.69635884708271,13.72706976,0.063,0,0,0,0,0,1,0,0,0,178.838
2021-05-13,36.846879824451534,0.068969249,0.063,0,0,0,1,0,0,0,0,1,188.203
2021-05-14,36.98627188385627,1.577339016,0.063,1,0,0,0,0,0,0,0,0,187.737
2021-05-15,36.13067145354144,1.530425535,0.063,0,1,0,0,0,0,0,0,0,186.801
2021-05-16,34.90852887840558,2.445603086,0.063,0,0,1,0,0,0,0,0,0,182.712
2021-05-17,36.42709110875183,4.230817232,0.063,0,0,0,0,0,0,0,0,0,189.108
2021-05-18,36.9602326047987,0.947827241,0.063,0,0,0,0,1,0,0,0,0,193.168
2021-05-19,37.00308012815571,0.422696519,0.063,0,0,0,0,0,1,0,0,0,196.338
2021-05-20,36.69750526121993,4.578226964,0.063,0,0,0,1,0,0,0,0,0,184.817
2021-05-21,36.27980999759768,5.739770298,0.063,1,0,0,0,0,0,0,0,0,170.552
2021-05-22,33.92590804058682,19.03279815,0.063,0,1,0,0,0,0,0,0,0,160.326
2021-05-23,35.31794877872869,4.108631494,0.063,0,0,1,0,0,0,0,0,0,161.008
2021-05-24,34.70221026896846,1.742186458,0.063,0,0,0,0,0,0,0,0,0,168.072
2021-05-25,36.94325810264559,0.006135574,0.063,0,0,0,0,1,0,0,0,0,172.456
2021-05-26,39.63850853662541,0.780594999,0.063,0,0,0,0,0,1,0,0,0,173.118
2021-05-27,38.34195749322218,0.66182667,0.063,0,0,0,1,0,0,0,0,0,181.87
2021-05-28,38.76393519647241,1.101123687,0.063,1,0,0,0,0,0,0,0,0,196.359
2021-05-29,38.916215030000686,0.37360626,0.063,0,1,0,0,0,0,0,0,0,203.429
2021-05-30,38.58872464232039,1.740059786,0.063,0,0,1,0,0,0,0,0,0,201.494
2021-05-31,37.86755287133257,0.085079752,0.063,0,0,0,0,0,0,0,0,0,204.241
2021-06-01,37.86995120747665,3.326223175,0.063,0,0,0,0,1,0,0,0,0,199.615
2021-06-02,37.36866902042048,1.045618268,0.063,0,0,0,0,0,1,0,0,0,194.267
2021-06-03,34.33715521901301,9.37418617,0.063,0,0,0,1,0,0,0,0,0,172.229
2021-06-04,35.196381827880934,10.79583116,0.063,1,0,0,0,0,0,0,0,0,174.788
2021-06-05,35.35980840071615,10.26347407,0.063,0,1,0,0,0,0,0,0,0,175.528
2021-06-06,35.76444370596639,8.152731554,0.063,0,0,1,0,0,0,0,0,0,173.891
2021-06-07,36.33468401831367,1.335122925,0.063,0,0,0,0,0,0,0,0,0,181.209
2021-06-08,37.426241838514855,1.70670977,0.063,0,0,0,0,1,0,0,0,0,186.715
2021-06-09,36.53666333644564,1.807654118,0.063,0,0,0,0,0,1,0,0,0,187.408
2021-06-10,34.406569944777026,1.434331293,0.063,0,0,0,1,0,0,0,0,0,182.663
2021-06-11,32.651072947474425,6.299447662,0.063,1,0,0,0,0,0,0,0,0,173.052
2021-06-12,33.95229340501953,1.017620647,0.063,0,1,0,0,0,0,0,0,0,170.794
2021-06-13,33.631889147400244,3.112031454,0.063,0,0,1,0,0,0,0,0,0,170.446
2021-06-14,32.74636673836093,3.420452713,0.063,0,0,0,0,0,0,0,0,0,175.092
2021-06-15,34.51485345336031,0.923940336,0.063,0,0,0,0,1,0,0,0,0,179.768
2021-06-16,35.42438317774564,0.104745572,0.063,0,0,0,0,0,1,0,0,0,185.825
2021-06-17,34.61367398404589,1.159744256,0.063,0,0,0,1,0,0,0,0,0,182.413
2021-06-18,33.853801779766066,2.038473002,0.063,1,0,0,0,0,0,0,0,0,184.79
2021-06-19,35.05838451289192,0.693086668,0.063,0,1,0,0,0,0,0,0,0,186.644
2021-06-20,35.767546048872475,0.625019136,0.063,0,0,1,0,0,0,0,0,0,187.759
2021-06-21,37.20304776588992,0.000603346,0.063,0,0,0,0,0,0,0,0,0,198.248
2021-06-22,35.949331589394234,0.058368965,0.063,0,0,0,0,1,0,0,0,0,203.296
2021-06-23,34.37038936272306,2.511309222,0.063,0,0,0,0,0,1,0,0,0,197.393
2021-06-24,33.8146039649726,11.18121429,0.063,0,0,0,1,0,0,0,0,0,189.193
2021-06-25,35.39975780541213,1.680765792,0.063,1,0,0,0,0,0,0,0,0,192.276
2021-06-26,34.53070833349973,0.609299118,0.063,0,1,0,0,0,0,0,0,0,195.282
2021-06-27,32.24142172584005,9.009264392,0.063,0,0,1,0,0,0,0,0,0,177.235
